timestamp,local_timestamp,exchange,symbol,ask_1_price,ask_1_qty,ask_2_price,ask_2_qty,ask_3_price,ask_3_qty,ask_4_price,ask_4_qty,ask_5_price,ask_5_qty,ask_6_price,ask_6_qty,ask_7_price,ask_7_qty,ask_8_price,ask_8_qty,ask_9_price,ask_9_qty,ask_10_price,ask_10_qty,bid_1_price,bid_1_qty,bid_2_price,bid_2_qty,bid_3_price,bid_3_qty,bid_4_price,bid_4_qty,bid_5_price,bid_5_qty,bid_6_price,bid_6_qty,bid_7_price,bid_7_qty,bid_8_price,bid_8_qty,bid_9_price,bid_9_qty,bid_10_price,bid_10_qty
1715247530173,1715247530115616000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.901,5,141.907,3,141.908,11,141.909,3,141.875,15,141.871,13,141.87,14,141.867,13,141.865,14,141.864,8,141.863,3,141.859,10,141.851,2,141.849,8
1715247530222,1715247530206643000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.871,13,141.87,14,141.867,13,141.865,14,141.864,8,141.863,3,141.859,10,141.851,2,141.849,8
1715247530357,1715247530297983000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.872,4,141.871,13,141.87,14,141.867,13,141.865,2,141.864,4,141.863,3,141.859,10,141.851,2
1715247530394,1715247530403159000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.872,4,141.871,13,141.87,14,141.867,13,141.865,2,141.864,4,141.863,3,141.859,10,141.851,2
1715247530549,1715247530505409000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.872,4,141.871,13,141.87,14,141.867,13,141.865,2,141.864,4,141.863,3,141.859,10,141.851,2
1715247530638,1715247530593849000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.872,4,141.871,13,141.87,14,141.867,13,141.865,2,141.864,4,141.863,3,141.859,10,141.851,2
1715247530757,1715247530700000000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.872,4,141.871,13,141.87,14,141.867,13,141.865,2,141.864,4,141.863,3,141.859,10,141.851,2
1715247530827,1715247530795604000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.872,4,141.871,13,141.87,14,141.867,13,141.865,2,141.864,4,141.863,3,141.859,10,141.851,2
1715247530974,1715247530926781000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.872,4,141.871,13,141.87,14,141.867,13,141.865,2,141.864,4,141.863,3,141.859,10,141.851,2
1715247531033,1715247531012724000,GATE,SOLUSDT,141.876,14,141.877,3,141.88,16,141.889,3,141.892,16,141.897,16,141.9,11,141.901,5,141.907,3,141.908,11,141.875,13,141.872,4,141.871,13,141.87,14,141.867,13,141.865,2,141.864,4,141.863,3,141.859,10,141.851,2
1715247531161,1715247531099510000,GATE,SOLUSDT,141.886,1,141.887,5,141.889,3,141.89,4,141.892,16,141.901,5,141.913,14,141.92,14,141.924,11,141.925,16,141.879,5,141.878,33,141.877,13,141.876,14,141.875,4,141.872,4,141.87,14,141.868,14,141.867,13,141.865,2
1715247531273,1715247531208350000,GATE,SOLUSDT,141.889,3,141.892,16,141.901,3,141.913,14,141.918,14,141.919,4,141.92,28,141.923,39,141.924,14,141.925,13,141.888,2,141.886,1,141.885,5,141.883,4,141.882,5,141.881,4,141.88,18,141.879,4,141.878,4,141.877,10
1715247531370,1715247531304015000,GATE,SOLUSDT,141.887,4,141.888,11,141.889,3,141.892,16,141.901,17,141.913,14,141.918,14,141.919,4,141.92,28,141.923,39,141.885,5,141.883,3,141.882,2,141.88,18,141.879,4,141.878,4,141.871,10,141.87,14,141.868,14,141.867,13
1715247531430,1715247531407967000,GATE,SOLUSDT,141.887,9,141.889,3,141.892,16,141.901,17,141.913,14,141.918,14,141.919,4,141.92,28,141.923,39,141.924,14,141.886,7,141.885,5,141.883,3,141.882,2,141.881,5,141.88,4,141.879,4,141.871,10,141.87,14,141.867,13
1715247531572,1715247531509437000,GATE,SOLUSDT,141.887,9,141.889,3,141.892,16,141.901,17,141.903,11,141.909,4,141.913,14,141.918,14,141.919,4,141.92,28,141.886,6,141.885,3,141.883,3,141.882,2,141.881,5,141.88,4,141.879,4,141.871,10,141.87,14,141.867,13
1715247531630,1715247531604645000,GATE,SOLUSDT,141.887,9,141.889,3,141.892,16,141.895,11,141.901,17,141.903,11,141.908,11,141.912,1,141.913,14,141.914,4,141.886,3,141.885,3,141.881,5,141.88,4,141.879,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3
1715247531756,1715247531694759000,GATE,SOLUSDT,141.887,9,141.889,3,141.892,16,141.895,11,141.901,17,141.903,11,141.908,11,141.912,1,141.913,14,141.914,4,141.886,3,141.885,3,141.88,4,141.879,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3,141.861,14
1715247531812,1715247531805229000,GATE,SOLUSDT,141.887,9,141.889,3,141.892,16,141.901,17,141.903,11,141.908,11,141.912,1,141.913,14,141.918,14,141.919,4,141.886,3,141.885,3,141.88,4,141.879,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3,141.861,14
1715247531957,1715247531901883000,GATE,SOLUSDT,141.887,10,141.889,3,141.892,16,141.901,17,141.903,11,141.908,11,141.912,1,141.913,14,141.918,14,141.919,4,141.886,3,141.885,3,141.88,4,141.879,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3,141.861,14
1715247532058,1715247531992942000,GATE,SOLUSDT,141.887,5,141.889,3,141.892,16,141.901,17,141.912,11,141.913,14,141.918,14,141.919,5,141.92,17,141.922,14,141.886,4,141.885,3,141.88,7,141.879,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3,141.861,14
1715247532168,1715247532107835000,GATE,SOLUSDT,141.887,1,141.892,16,141.901,17,141.903,11,141.912,11,141.913,14,141.917,1,141.918,14,141.919,4,141.92,17,141.886,6,141.885,3,141.881,9,141.88,7,141.879,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3
1715247532253,1715247532193808000,GATE,SOLUSDT,141.887,1,141.889,3,141.892,16,141.901,17,141.903,11,141.913,14,141.916,11,141.917,1,141.918,14,141.919,4,141.886,6,141.885,3,141.881,9,141.88,7,141.879,4,141.872,4,141.871,10,141.87,14,141.867,13,141.865,2
1715247532359,1715247532310236000,GATE,SOLUSDT,141.887,6,141.889,3,141.892,16,141.901,17,141.903,11,141.913,14,141.916,11,141.917,1,141.918,14,141.919,4,141.886,3,141.885,3,141.881,12,141.872,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3,141.861,14
1715247532411,1715247532398789000,GATE,SOLUSDT,141.887,1,141.889,3,141.892,16,141.901,17,141.903,11,141.913,14,141.916,11,141.917,1,141.918,14,141.919,4,141.886,4,141.885,3,141.882,3,141.881,9,141.872,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3
1715247532512,1715247532508813000,GATE,SOLUSDT,141.887,1,141.889,3,141.892,16,141.901,17,141.903,11,141.913,14,141.916,11,141.917,1,141.918,14,141.919,4,141.886,6,141.885,3,141.882,3,141.881,9,141.872,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3
1715247532635,1715247532605904000,GATE,SOLUSDT,141.887,1,141.889,3,141.892,16,141.901,17,141.903,11,141.913,14,141.916,11,141.917,1,141.918,14,141.919,4,141.886,6,141.885,3,141.882,3,141.881,9,141.872,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3
1715247532752,1715247532693490000,GATE,SOLUSDT,141.887,1,141.889,3,141.892,16,141.901,17,141.903,11,141.913,14,141.916,11,141.917,1,141.918,14,141.919,4,141.886,6,141.885,3,141.882,3,141.881,9,141.872,4,141.871,10,141.87,14,141.867,13,141.865,2,141.864,3
1715247532859,1715247532798459000,GATE,SOLUSDT,141.892,16,141.913,3,141.918,14,141.919,4,141.92,17,141.924,11,141.925,13,141.927,5,141.929,17,141.93,6,141.891,12,141.887,29,141.885,14,141.881,9,141.876,12,141.872,4,141.871,10,141.87,14,141.865,2,141.864,3
1715247532945,1715247532900418000,GATE,SOLUSDT,141.892,16,141.901,3,141.913,3,141.914,3,141.916,11,141.918,14,141.919,4,141.92,29,141.924,11,141.925,13,141.891,12,141.887,29,141.885,14,141.881,9,141.876,12,141.872,4,141.871,10,141.87,14,141.865,2,141.864,3
1715247533065,1715247533001433000,GATE,SOLUSDT,141.892,16,141.901,3,141.908,11,141.913,3,141.914,3,141.916,11,141.918,14,141.919,4,141.92,29,141.923,1,141.891,12,141.887,29,141.885,14,141.881,9,141.876,12,141.872,4,141.871,10,141.87,14,141.865,2,141.864,3
1715247533159,1715247533098662000,GATE,SOLUSDT,141.892,16,141.901,3,141.908,11,141.913,3,141.914,3,141.916,11,141.918,14,141.919,4,141.92,29,141.923,1,141.891,14,141.887,29,141.885,14,141.881,9,141.876,12,141.872,4,141.871,10,141.87,14,141.865,2,141.864,3
1715247533228,1715247533195955000,GATE,SOLUSDT,141.892,16,141.901,3,141.908,11,141.913,3,141.914,3,141.916,11,141.918,14,141.919,8,141.92,29,141.923,1,141.891,14,141.887,29,141.885,14,141.881,9,141.876,12,141.871,10,141.87,14,141.865,2,141.864,3,141.861,14
1715247533375,1715247533311136000,GATE,SOLUSDT,141.892,22,141.9,11,141.901,16,141.908,11,141.913,3,141.914,3,141.915,1,141.916,11,141.918,14,141.919,8,141.891,9,141.887,26,141.885,14,141.881,9,141.876,12,141.871,10,141.87,14,141.865,2,141.864,3,141.861,14
1715247533446,1715247533406476000,GATE,SOLUSDT,141.892,22,141.9,11,141.901,16,141.908,11,141.913,3,141.914,3,141.915,1,141.916,11,141.918,14,141.919,8,141.891,6,141.887,5,141.881,9,141.876,12,141.871,10,141.87,14,141.865,2,141.864,3,141.861,14,141.86,7
1715247533568,1715247533505349000,GATE,SOLUSDT,141.892,17,141.901,3,141.913,3,141.914,3,141.918,14,141.919,4,141.92,14,141.921,1,141.922,11,141.923,1,141.891,7,141.888,3,141.887,5,141.882,13,141.881,9,141.876,12,141.871,10,141.87,14,141.865,2,141.864,3
1715247533664,1715247533605127000,GATE,SOLUSDT,141.894,12,141.9,1,141.901,3,141.912,3,141.913,3,141.914,3,141.917,12,141.918,18,141.919,4,141.92,17,141.893,8,141.892,17,141.891,4,141.877,12,141.876,12,141.871,10,141.87,14,141.865,2,141.864,3,141.861,14
1715247533770,1715247533713112000,GATE,SOLUSDT,141.894,40,141.897,10,141.9,1,141.901,3,141.91,11,141.913,3,141.916,14,141.917,12,141.918,18,141.919,4,141.876,12,141.871,10,141.87,14,141.864,3,141.861,14,141.86,20,141.859,10,141.851,2,141.85,7,141.849,8
1715247533849,1715247533793012000,GATE,SOLUSDT,141.879,10,141.888,1,141.889,3,141.892,1,141.893,7,141.894,28,141.897,21,141.901,3,141.908,11,141.909,1,141.878,5,141.877,2,141.876,12,141.871,10,141.87,14,141.864,3,141.861,14,141.86,20,141.859,10,141.851,2
