timestamp,local_timestamp,exchange,symbol,side,price,qty
1715176704897,1715176704899,GATE,ETHUSDT,BUY,3032.4,0.49
1715176704905,1715176704916,GATE,ETHUSDT,BUY,3032.4,1.2
1715176704980,1715176704987,GATE,SOLUSDT,BUY,147.624,3
1715176705025,1715176705018,GATE,ETHUSDT,SELL,3032.35,0.1
1715176705656,1715176705648,GATE,ETHUSDT,BUY,3032.1,0.73
1715176705664,1715176705661,GATE,ETHUSDT,BUY,3032.1,0.01
1715176705805,1715176705800,GATE,ETHUSDT,BUY,3032.1,1.55
1715176706557,1715176706549,GATE,SOLUSDT,SELL,147.59,1
1715176706585,1715176706580,GATE,ETHUSDT,SELL,3032.05,0.16
1715176706629,1715176706625,GATE,ETHUSDT,SELL,3032,0.14
1715176706630,1715176706626,GATE,ETHUSDT,SELL,3032,0.16
1715176706632,1715176706632,GATE,ETHUSDT,SELL,3031.8,0.55
1715176706661,1715176706667,GATE,ETHUSDT,SELL,3031.75,0.03
1715176706661,1715176706667,GATE,ETHUSDT,SELL,3031.75,0.15
1715176706661,1715176706679,GATE,ETHUSDT,SELL,3031.7,0.36
1715176706661,1715176706679,GATE,ETHUSDT,SELL,3031.65,9.5
1715176706729,1715176706724,GATE,SOLUSDT,SELL,147.558,1
1715176706862,1715176706853,GATE,ETHUSDT,SELL,3031.55,0.09
1715176706863,1715176706855,GATE,ETHUSDT,SELL,3031.55,0.07
1715176707074,1715176707084,GATE,ETHUSDT,BUY,3031.6,0.05
1715176707077,1715176707084,GATE,ETHUSDT,BUY,3031.6,0.22
1715176707072,1715176707084,GATE,SOLUSDT,BUY,147.557,4
1715176707077,1715176707084,GATE,ETHUSDT,BUY,3031.6,0.08
1715176707081,1715176707084,GATE,ETHUSDT,BUY,3031.6,0.07
1715176708163,1715176708155,GATE,ETHUSDT,SELL,3031.7,0.32
1715176708163,1715176708155,GATE,ETHUSDT,SELL,3031.7,0.22
1715176708163,1715176708157,GATE,ETHUSDT,SELL,3031.7,0.42
1715176708163,1715176708157,GATE,ETHUSDT,SELL,3031.7,0.04
1715176708240,1715176708241,GATE,ETHUSDT,SELL,3031.7,0.17
1715176708283,1715176708276,GATE,ETHUSDT,SELL,3031.7,0.27
1715176708283,1715176708276,GATE,ETHUSDT,SELL,3031.7,0.45
1715176708283,1715176708277,GATE,ETHUSDT,SELL,3031.7,0.48
1715176708283,1715176708277,GATE,ETHUSDT,SELL,3031.7,1.8
1715176708573,1715176708789,GATE,ETHUSDT,SELL,3031.7,4.2
1715176708577,1715176708789,GATE,ETHUSDT,SELL,3031.7,3.5
1715176709007,1715176709000,GATE,ETHUSDT,SELL,3031.5,0.01
1715176709524,1715176709516,GATE,ETHUSDT,BUY,3031.55,0.21
1715176709524,1715176709516,GATE,ETHUSDT,BUY,3031.55,0.12
1715176709817,1715176709812,GATE,ETHUSDT,BUY,3031.55,10.47
1715176709817,1715176709812,GATE,ETHUSDT,BUY,3031.55,0.45
1715176709817,1715176709812,GATE,ETHUSDT,BUY,3031.55,0.48
1715176709817,1715176709833,GATE,ETHUSDT,BUY,3031.55,0.27
1715176709817,1715176709833,GATE,ETHUSDT,BUY,3031.55,0.12
1715176709817,1715176709833,GATE,ETHUSDT,BUY,3031.55,0.36
1715176709817,1715176709833,GATE,ETHUSDT,BUY,3031.55,0.48
1715176709817,1715176709833,GATE,ETHUSDT,BUY,3031.55,0.1
1715176709817,1715176709833,GATE,ETHUSDT,BUY,3031.55,0.32
1715176709817,1715176709833,GATE,ETHUSDT,BUY,3031.55,0.1
1715176709817,1715176709834,GATE,ETHUSDT,BUY,3031.55,0.27
1715176709817,1715176709834,GATE,ETHUSDT,BUY,3031.55,0.12
1715176709817,1715176709914,GATE,ETHUSDT,BUY,3031.55,0.09
1715176709817,1715176709914,GATE,ETHUSDT,BUY,3031.55,0.66
1715176709817,1715176709914,GATE,ETHUSDT,BUY,3031.55,0.02
1715176709817,1715176709914,GATE,ETHUSDT,BUY,3031.55,0.09
1715176709817,1715176709914,GATE,ETHUSDT,BUY,3031.55,0.48
1715176709818,1715176709914,GATE,ETHUSDT,BUY,3031.55,0.12
1715176709883,1715176709914,GATE,ETHUSDT,SELL,3031.5,0.19
1715176710187,1715176710178,GATE,ETHUSDT,SELL,3031.5,1
1715176710320,1715176710316,GATE,ETHUSDT,SELL,3031.5,9.5
